time,open,high,low,close,volume
2017-02-23 21:00:00,1167.68,1173.1,1167.25,1169.91,353.0
2017-02-23 22:00:00,1169.91,1169.91,1163.0,1168.68,343.0
2017-02-23 23:00:00,1168.68,1182.04,1165.28,1182.04,730.0
2017-02-24 00:00:00,1182.04,1197.0,1165.25,1186.9,999.0
2017-02-24 01:00:00,1185.81,1196.0,1180.78,1184.87,533.0
2017-02-24 02:00:00,1184.87,1188.84,1178.01,1187.08,387.0
2017-02-24 03:00:00,1187.87,1193.99,1186.99,1193.99,302.0
2017-02-24 04:00:00,1193.98,1199.99,1193.24,1199.99,502.0
2017-02-24 05:00:00,1199.99,1221.93,1199.99,1203.31,1144.0
2017-02-24 06:00:00,1204.75,1215.0,1204.36,1210.98,372.0
2017-02-24 07:00:00,1210.98,1215.0,1207.35,1207.67,417.0
2017-02-24 08:00:00,1207.39,1207.63,1103.32,1168.49,3046.0
2017-02-24 09:00:00,1168.48,1181.83,1157.34,1181.8,309.0
2017-02-24 10:00:00,1181.84,1190.0,1158.35,1182.45,555.0
2017-02-24 11:00:00,1182.34,1182.34,1161.46,1177.95,238.0
2017-02-24 12:00:00,1177.96,1178.33,1137.5,1169.86,409.0
2017-02-24 13:00:00,1169.76,1179.4,1160.0,1178.87,247.0
2017-02-24 14:00:00,1179.57,1199.07,1175.43,1192.59,447.0
2017-02-24 15:00:00,1192.6,1203.99,1190.88,1198.01,445.0
2017-02-24 16:00:00,1198.0,1204.99,1197.99,1199.48,378.0
2017-02-24 17:00:00,1199.02,1200.99,1186.0,1194.62,347.0
2017-02-24 18:00:00,1194.62,1206.0,1187.8,1199.75,658.0
2017-02-24 19:00:00,1199.75,1199.88,1182.22,1189.18,471.0
2017-02-24 20:00:00,1189.15,1190.0,1180.31,1184.9,351.0
2017-02-24 21:00:00,1184.91,1184.99,1170.0,1170.01,402.0
2017-02-24 22:00:00,1170.0,1183.98,1170.0,1178.15,329.0
2017-02-24 23:00:00,1177.95,1185.99,1176.97,1185.19,283.0
2017-02-25 00:00:00,1185.08,1189.1,1182.72,1186.91,175.0
2017-02-25 01:00:00,1186.91,1189.0,1182.31,1184.71,210.0
2017-02-25 02:00:00,1187.98,1189.11,1185.12,1188.99,177.0
2017-02-25 03:00:00,1188.98,1189.0,1187.08,1189.0,161.0
2017-02-25 04:00:00,1188.97,1189.06,1188.0,1189.06,141.0
2017-02-25 05:00:00,1188.79,1189.49,1182.0,1182.5,181.0
2017-02-25 06:00:00,1182.47,1184.79,1179.71,1180.99,168.0
2017-02-25 07:00:00,1180.52,1180.52,1171.01,1175.61,200.0
2017-02-25 08:00:00,1176.94,1185.0,1175.59,1184.91,84.0
2017-02-25 09:00:00,1184.39,1185.97,1184.25,1185.96,44.0
2017-02-25 10:00:00,1185.97,1185.97,1184.5,1185.5,57.0
2017-02-25 11:00:00,1185.05,1185.59,1180.98,1185.48,84.0
2017-02-25 12:00:00,1185.22,1186.0,1184.5,1185.05,63.0
2017-02-25 13:00:00,1185.08,1186.0,1183.43,1184.48,62.0
2017-02-25 14:00:00,1184.37,1184.6,1177.0,1177.43,185.0
2017-02-25 15:00:00,1177.43,1184.0,1151.0,1170.41,428.0
2017-02-25 16:00:00,1170.41,1170.42,1155.37,1165.28,337.0
2017-02-25 17:00:00,1165.21,1165.21,1110.0,1144.17,1714.0
2017-02-25 18:00:00,1144.21,1146.76,1131.33,1145.76,407.0
2017-02-25 19:00:00,1145.75,1159.61,1145.75,1152.59,334.0
2017-02-25 20:00:00,1153.0,1156.14,1150.77,1154.09,256.0
2017-02-25 21:00:00,1154.12,1160.75,1150.78,1153.83,197.0
2017-02-25 22:00:00,1153.84,1160.75,1146.01,1157.53,187.0
2017-02-25 23:00:00,1157.52,1162.02,1153.44,1154.86,186.0
2017-02-26 00:00:00,1155.8,1158.34,1152.31,1158.0,171.0
2017-02-26 01:00:00,1157.98,1158.98,1152.11,1155.83,172.0
2017-02-26 02:00:00,1155.82,1155.82,1133.11,1136.0,444.0
2017-02-26 03:00:00,1138.95,1143.14,1130.88,1141.03,545.0
2017-02-26 04:00:00,1141.02,1143.14,1138.09,1139.94,142.0
2017-02-26 05:00:00,1139.94,1154.85,1139.94,1152.99,151.0
2017-02-26 06:00:00,1153.0,1157.98,1152.0,1154.9,135.0
2017-02-26 07:00:00,1154.15,1157.11,1148.82,1154.01,96.0
2017-02-26 08:00:00,1154.01,1161.99,1152.65,1161.99,177.0
2017-02-26 09:00:00,1161.99,1163.98,1161.98,1163.32,106.0
2017-02-26 10:00:00,1163.32,1168.0,1163.04,1168.0,106.0
2017-02-26 11:00:00,1167.99,1175.0,1157.57,1163.84,156.0
2017-02-26 12:00:00,1163.83,1170.0,1161.37,1168.69,49.0
2017-02-26 13:00:00,1168.69,1171.5,1167.93,1168.09,66.0
2017-02-26 14:00:00,1168.09,1168.99,1167.9,1168.55,77.0
2017-02-26 15:00:00,1168.36,1169.99,1168.35,1169.94,78.0
2017-02-26 16:00:00,1169.95,1171.99,1169.74,1171.95,123.0
2017-02-26 17:00:00,1171.95,1185.34,1171.92,1182.63,357.0
2017-02-26 18:00:00,1182.63,1187.33,1170.0,1172.78,574.0
2017-02-26 19:00:00,1172.97,1182.32,1172.97,1175.51,124.0
2017-02-26 20:00:00,1175.91,1179.91,1175.9,1177.5,111.0
2017-02-26 21:00:00,1177.5,1178.0,1173.0,1175.71,148.0
2017-02-26 22:00:00,1175.66,1178.23,1175.22,1177.79,152.0
2017-02-26 23:00:00,1177.79,1183.0,1177.79,1182.23,157.0
2017-02-27 00:00:00,1182.23,1185.0,1181.0,1184.91,211.0
2017-02-27 01:00:00,1184.91,1195.52,1181.06,1195.01,377.0
2017-02-27 02:00:00,1195.06,1195.06,1193.9,1194.96,189.0
2017-02-27 03:00:00,1194.95,1194.99,1188.25,1191.23,178.0
2017-02-27 04:00:00,1191.23,1194.74,1189.59,1194.08,175.0
2017-02-27 05:00:00,1194.16,1194.99,1190.0,1192.31,108.0
2017-02-27 06:00:00,1192.14,1192.68,1176.0,1186.35,300.0
2017-02-27 07:00:00,1186.35,1186.4,1182.96,1184.99,136.0
2017-02-27 08:00:00,1184.99,1185.1,1182.97,1184.84,96.0
2017-02-27 09:00:00,1185.04,1185.1,1179.53,1182.08,87.0
2017-02-27 10:00:00,1182.07,1188.23,1181.03,1186.56,134.0
2017-02-27 11:00:00,1187.94,1188.2,1181.5,1185.95,86.0
2017-02-27 12:00:00,1185.95,1189.11,1183.73,1187.79,94.0
2017-02-27 13:00:00,1188.02,1188.02,1177.5,1183.66,133.0
2017-02-27 14:00:00,1183.66,1184.79,1181.12,1183.91,159.0
2017-02-27 15:00:00,1183.99,1186.23,1180.0,1185.11,223.0
2017-02-27 16:00:00,1185.11,1188.74,1180.51,1187.0,217.0
2017-02-27 17:00:00,1187.0,1198.48,1179.51,1198.47,585.0
2017-02-27 18:00:00,1198.44,1198.99,1192.84,1194.33,376.0
2017-02-27 19:00:00,1194.47,1197.97,1189.26,1196.47,266.0
2017-02-27 20:00:00,1196.46,1196.46,1191.0,1194.6,305.0
2017-02-27 21:00:00,1194.52,1195.27,1186.01,1194.27,445.0
2017-02-27 22:00:00,1194.72,1195.0,1189.14,1193.56,423.0
2017-02-27 23:00:00,1194.8,1195.99,1190.51,1190.51,262.0
2017-02-28 00:00:00,1191.35,1195.81,1189.52,1195.81,422.0
2017-02-28 01:00:00,1195.84,1206.2,1195.84,1206.2,532.0
2017-02-28 02:00:00,1206.2,1210.45,1204.5,1208.95,529.0
2017-02-28 03:00:00,1208.95,1214.0,1195.01,1210.0,591.0
2017-02-28 04:00:00,1210.04,1214.94,1179.64,1197.73,865.0
2017-02-28 05:00:00,1197.79,1200.92,1181.0,1196.85,513.0
2017-02-28 06:00:00,1197.39,1200.0,1192.53,1199.17,425.0
2017-02-28 07:00:00,1199.16,1200.92,1193.67,1194.85,338.0
2017-02-28 08:00:00,1194.67,1197.92,1191.7,1192.65,237.0
2017-02-28 09:00:00,1192.64,1194.97,1190.38,1193.21,228.0
2017-02-28 10:00:00,1193.41,1195.88,1182.0,1193.29,289.0
2017-02-28 11:00:00,1193.3,1194.9,1187.45,1190.97,182.0
2017-02-28 12:00:00,1191.04,1191.63,1187.77,1188.54,82.0
2017-02-28 13:00:00,1188.66,1190.81,1185.7,1186.37,143.0
2017-02-28 14:00:00,1186.21,1191.99,1186.02,1191.11,150.0
2017-02-28 15:00:00,1191.14,1192.93,1184.07,1188.84,375.0
2017-02-28 16:00:00,1188.84,1192.95,1188.57,1189.75,248.0
2017-02-28 17:00:00,1189.75,1197.96,1189.65,1196.5,222.0
2017-02-28 18:00:00,1196.5,1198.0,1193.03,1198.0,305.0
2017-02-28 19:00:00,1198.0,1199.92,1192.27,1197.4,327.0
2017-02-28 20:00:00,1197.4,1200.0,1194.13,1197.82,141.0
2017-02-28 21:00:00,1197.4,1200.0,1194.13,1197.82,0.0
2017-02-28 22:00:00,1197.4,1200.0,1194.13,1197.82,0.0
2017-02-28 23:00:00,1197.4,1200.0,1194.13,1197.82,0.0
2017-03-01 00:00:00,1197.4,1200.0,1194.13,1197.82,0.0
2017-03-01 01:00:00,1197.4,1200.0,1194.13,1197.82,0.0
2017-03-01 02:00:00,1194.53,1198.32,1085.71,1197.69,114.0
2017-03-01 03:00:00,1197.64,1199.57,1197.08,1198.28,71.0
2017-03-01 04:00:00,1197.72,1204.49,1194.42,1201.38,433.0
2017-03-01 05:00:00,1201.36,1203.95,1197.28,1203.94,368.0
2017-03-01 06:00:00,1203.93,1204.14,1197.98,1199.65,345.0
2017-03-01 07:00:00,1199.66,1199.98,1191.01,1194.95,294.0
2017-03-01 08:00:00,1194.06,1195.96,1191.41,1195.2,249.0
2017-03-01 09:00:00,1195.2,1198.99,1192.99,1197.99,157.0
2017-03-01 10:00:00,1197.99,1198.0,1196.38,1197.46,99.0
2017-03-01 11:00:00,1197.49,1199.93,1195.48,1199.32,172.0
2017-03-01 12:00:00,1199.33,1202.1,1197.0,1201.85,233.0
2017-03-01 13:00:00,1202.07,1211.99,1201.91,1209.99,370.0
2017-03-01 14:00:00,1210.0,1225.0,1208.1,1224.99,586.0
2017-03-01 15:00:00,1224.99,1226.96,1218.0,1226.96,442.0
2017-03-01 16:00:00,1226.98,1230.0,1218.18,1219.97,867.0
2017-03-01 17:00:00,1219.98,1222.0,1218.94,1221.99,422.0
2017-03-01 18:00:00,1221.99,1226.0,1221.13,1225.64,629.0
2017-03-01 19:00:00,1225.98,1228.44,1222.6,1227.96,404.0
2017-03-01 20:00:00,1226.29,1227.85,1217.77,1227.32,414.0
2017-03-01 21:00:00,1227.3,1227.5,1222.36,1224.76,410.0
2017-03-01 22:00:00,1224.62,1226.5,1220.16,1226.49,321.0
2017-03-01 23:00:00,1226.14,1228.9,1225.27,1228.27,321.0
2017-03-02 00:00:00,1228.27,1230.0,1226.66,1230.0,401.0
2017-03-02 01:00:00,1230.0,1234.0,1230.0,1234.0,478.0
2017-03-02 02:00:00,1234.0,1234.0,1227.29,1232.65,353.0
2017-03-02 03:00:00,1232.66,1233.1,1230.34,1233.0,288.0
2017-03-02 04:00:00,1233.0,1233.0,1225.05,1225.17,366.0
2017-03-02 05:00:00,1225.59,1227.96,1220.0,1227.7,401.0
2017-03-02 06:00:00,1227.69,1227.7,1222.0,1224.85,187.0
2017-03-02 07:00:00,1224.85,1227.79,1222.68,1227.75,183.0
2017-03-02 08:00:00,1227.73,1228.25,1225.5,1228.22,149.0
2017-03-02 09:00:00,1228.16,1230.0,1226.46,1230.0,206.0
2017-03-02 10:00:00,1230.0,1232.5,1229.95,1232.5,165.0
2017-03-02 11:00:00,1232.28,1232.5,1228.35,1232.49,181.0
2017-03-02 12:00:00,1232.37,1233.1,1228.36,1233.09,210.0
2017-03-02 13:00:00,1233.1,1235.0,1230.29,1234.95,265.0
2017-03-02 14:00:00,1234.72,1239.0,1232.83,1238.97,281.0
2017-03-02 15:00:00,1238.97,1239.0,1237.01,1238.99,408.0
2017-03-02 16:00:00,1238.99,1260.68,1238.99,1260.09,635.0
2017-03-02 17:00:00,1260.08,1264.2,1255.84,1262.84,462.0
2017-03-02 18:00:00,1262.84,1298.61,1261.86,1295.0,1120.0
2017-03-02 19:00:00,1295.31,1298.04,1265.0,1277.06,496.0
2017-03-02 20:00:00,1277.74,1278.75,1275.12,1275.12,19.0
2017-03-02 21:00:00,1277.38,1288.99,1269.65,1279.31,377.0
2017-03-02 22:00:00,1279.66,1279.89,1237.57,1267.02,928.0
2017-03-02 23:00:00,1266.13,1268.55,1255.4,1266.84,429.0
2017-03-03 00:00:00,1266.92,1271.97,1266.92,1269.17,350.0
2017-03-03 01:00:00,1269.17,1273.0,1268.02,1273.0,347.0
2017-03-03 02:00:00,1272.88,1279.5,1272.23,1277.02,334.0
2017-03-03 03:00:00,1276.76,1276.99,1272.98,1275.64,288.0
2017-03-03 04:00:00,1275.64,1279.96,1270.69,1279.96,484.0
2017-03-03 05:00:00,1279.81,1279.99,1267.0,1268.21,388.0
2017-03-03 06:00:00,1268.21,1273.0,1265.0,1269.36,225.0
2017-03-03 07:00:00,1269.36,1271.99,1255.61,1265.5,644.0
2017-03-03 08:00:00,1265.5,1275.5,1265.2,1271.3,405.0
2017-03-03 09:00:00,1271.35,1282.2,1270.0,1281.49,527.0
2017-03-03 10:00:00,1281.49,1282.98,1277.96,1282.98,141.0
2017-03-03 11:00:00,1282.98,1290.71,1277.17,1280.0,318.0
2017-03-03 12:00:00,1279.99,1290.0,1279.99,1290.0,154.0
2017-03-03 13:00:00,1289.71,1294.99,1288.0,1294.98,202.0
2017-03-03 14:00:00,1294.95,1294.99,1268.38,1284.42,664.0
2017-03-03 15:00:00,1284.28,1286.99,1275.44,1286.54,294.0
2017-03-03 16:00:00,1286.85,1286.99,1280.01,1280.3,283.0
2017-03-03 17:00:00,1280.34,1281.99,1278.7,1279.47,391.0
2017-03-03 18:00:00,1279.29,1279.99,1270.14,1277.85,347.0
2017-03-03 19:00:00,1277.86,1277.86,1270.82,1275.75,331.0
2017-03-03 20:00:00,1275.76,1276.53,1270.01,1275.66,257.0
2017-03-03 21:00:00,1275.46,1282.0,1275.35,1279.0,365.0
2017-03-03 22:00:00,1279.0,1283.84,1277.18,1283.01,275.0
2017-03-03 23:00:00,1283.76,1289.33,1280.0,1288.0,307.0
2017-03-04 00:00:00,1287.8,1294.97,1285.56,1292.86,322.0
2017-03-04 01:00:00,1293.06,1294.06,1285.0,1289.93,268.0
2017-03-04 02:00:00,1289.92,1290.04,1288.88,1289.47,115.0
2017-03-04 03:00:00,1289.46,1292.0,1284.01,1291.98,288.0
2017-03-04 04:00:00,1291.92,1294.48,1288.1,1290.5,244.0
2017-03-04 05:00:00,1290.0,1293.0,1287.28,1291.82,160.0
2017-03-04 06:00:00,1291.76,1294.48,1288.19,1293.01,226.0
2017-03-04 07:00:00,1293.0,1294.07,1289.05,1293.11,163.0
2017-03-04 08:00:00,1292.72,1293.5,1288.21,1290.01,140.0
2017-03-04 09:00:00,1291.49,1293.68,1286.34,1292.76,215.0
2017-03-04 10:00:00,1293.25,1293.79,1290.64,1292.18,66.0
2017-03-04 11:00:00,1292.19,1293.75,1287.45,1291.0,116.0
2017-03-04 12:00:00,1291.01,1293.14,1288.0,1289.12,88.0
2017-03-04 13:00:00,1289.11,1289.12,1277.11,1287.27,306.0
2017-03-04 14:00:00,1287.28,1291.8,1282.0,1287.0,147.0
2017-03-04 15:00:00,1286.56,1288.01,1273.66,1274.33,358.0
2017-03-04 16:00:00,1274.32,1274.99,1263.23,1268.42,527.0
2017-03-04 17:00:00,1268.9,1270.99,1226.41,1263.3,1085.0
2017-03-04 18:00:00,1263.26,1270.99,1259.98,1260.0,421.0
2017-03-04 19:00:00,1260.0,1273.0,1259.99,1269.35,334.0
2017-03-04 20:00:00,1269.35,1271.53,1262.61,1271.39,218.0
2017-03-04 21:00:00,1270.65,1271.87,1264.39,1267.44,246.0
2017-03-04 22:00:00,1267.43,1268.8,1264.0,1268.12,176.0
2017-03-04 23:00:00,1268.08,1274.77,1265.95,1274.68,259.0
2017-03-05 00:00:00,1273.54,1274.99,1272.58,1273.97,218.0
2017-03-05 01:00:00,1273.94,1273.95,1264.48,1269.91,213.0
2017-03-05 02:00:00,1269.91,1270.19,1266.24,1270.1,144.0
2017-03-05 03:00:00,1270.1,1270.99,1268.32,1270.97,154.0
2017-03-05 04:00:00,1270.95,1273.0,1266.0,1266.62,130.0
2017-03-05 05:00:00,1266.61,1269.97,1266.0,1266.62,123.0
2017-03-05 06:00:00,1266.62,1266.63,1260.52,1265.5,143.0
2017-03-05 07:00:00,1265.5,1265.96,1260.01,1263.13,93.0
2017-03-05 08:00:00,1263.13,1264.83,1247.11,1251.09,260.0
2017-03-05 09:00:00,1251.1,1257.83,1249.28,1253.33,385.0
2017-03-05 10:00:00,1253.34,1255.0,1249.76,1254.99,126.0
2017-03-05 11:00:00,1255.0,1260.33,1254.06,1255.31,88.0
2017-03-05 12:00:00,1255.46,1260.41,1252.79,1259.58,69.0
2017-03-05 13:00:00,1259.68,1266.0,1259.68,1265.13,61.0
2017-03-05 14:00:00,1265.17,1266.0,1258.82,1262.39,97.0
2017-03-05 15:00:00,1262.39,1267.0,1262.39,1266.99,101.0
2017-03-05 16:00:00,1266.99,1271.19,1266.86,1270.96,223.0
2017-03-05 17:00:00,1270.98,1271.99,1269.47,1271.99,172.0
2017-03-05 18:00:00,1271.99,1275.0,1271.98,1274.71,200.0
2017-03-05 19:00:00,1274.96,1275.0,1268.26,1272.27,211.0
2017-03-05 20:00:00,1272.27,1275.0,1270.51,1274.57,169.0
2017-03-05 21:00:00,1274.58,1278.97,1271.86,1273.08,248.0
2017-03-05 22:00:00,1273.22,1277.77,1271.0,1277.75,245.0
2017-03-05 23:00:00,1277.4,1278.2,1274.4,1277.98,151.0
2017-03-06 00:00:00,1277.98,1278.99,1277.88,1278.98,188.0
2017-03-06 01:00:00,1278.63,1279.0,1278.5,1279.0,119.0
2017-03-06 02:00:00,1278.99,1284.99,1278.99,1284.98,197.0
2017-03-06 03:00:00,1284.98,1285.0,1280.76,1282.2,142.0
2017-03-06 04:00:00,1282.21,1282.22,1268.78,1270.48,396.0
2017-03-06 05:00:00,1270.47,1279.12,1269.18,1279.1,149.0
2017-03-06 06:00:00,1279.07,1281.0,1275.46,1278.11,149.0
2017-03-06 07:00:00,1278.01,1282.33,1277.09,1281.86,96.0
2017-03-06 08:00:00,1281.85,1282.33,1281.24,1281.94,129.0
2017-03-06 09:00:00,1281.88,1282.5,1281.51,1282.5,74.0
2017-03-06 10:00:00,1282.49,1283.99,1282.49,1282.98,69.0
2017-03-06 11:00:00,1282.92,1283.0,1281.99,1282.99,109.0
2017-03-06 12:00:00,1282.99,1284.0,1281.85,1282.03,76.0
2017-03-06 13:00:00,1281.93,1285.11,1281.59,1284.57,84.0
2017-03-06 14:00:00,1284.98,1288.0,1276.0,1282.31,263.0
2017-03-06 15:00:00,1280.88,1284.96,1280.22,1284.96,170.0
2017-03-06 16:00:00,1284.93,1284.98,1282.02,1284.92,172.0
2017-03-06 17:00:00,1284.81,1285.5,1279.5,1281.36,246.0
2017-03-06 18:00:00,1281.36,1281.99,1275.6,1281.0,274.0
2017-03-06 19:00:00,1281.0,1281.92,1277.36,1280.22,277.0
2017-03-06 20:00:00,1281.33,1284.0,1279.75,1281.89,215.0
2017-03-06 21:00:00,1281.9,1282.7,1278.15,1280.43,458.0
2017-03-06 22:00:00,1280.42,1282.4,1276.73,1279.14,436.0
2017-03-06 23:00:00,1279.13,1282.61,1278.0,1282.61,264.0
2017-03-07 00:00:00,1282.61,1285.0,1280.0,1284.99,200.0
2017-03-07 01:00:00,1284.99,1285.0,1282.14,1284.99,244.0
2017-03-07 02:00:00,1284.97,1285.0,1280.78,1284.65,303.0
2017-03-07 03:00:00,1284.59,1288.0,1283.52,1285.38,263.0
2017-03-07 04:00:00,1285.28,1287.98,1284.25,1286.41,160.0
2017-03-07 05:00:00,1286.42,1286.52,1277.0,1277.21,342.0
2017-03-07 06:00:00,1277.21,1281.48,1270.08,1279.49,456.0
2017-03-07 07:00:00,1279.26,1281.99,1273.23,1280.71,222.0
2017-03-07 08:00:00,1280.71,1282.25,1277.0,1278.99,101.0
2017-03-07 09:00:00,1279.0,1280.98,1276.25,1276.41,55.0
2017-03-07 10:00:00,1276.57,1277.72,1258.93,1264.12,438.0
2017-03-07 11:00:00,1264.12,1264.15,1244.0,1257.62,378.0
2017-03-07 12:00:00,1257.48,1262.16,1050.0,1214.76,2034.0
2017-03-07 13:00:00,1212.29,1239.54,1199.05,1239.03,614.0
2017-03-07 14:00:00,1239.53,1250.5,1228.5,1250.5,585.0
2017-03-07 15:00:00,1250.49,1250.5,1233.0,1233.0,372.0
2017-03-07 16:00:00,1233.0,1235.0,1225.43,1232.09,611.0
2017-03-07 17:00:00,1232.09,1255.24,1230.01,1254.94,533.0
2017-03-07 18:00:00,1254.55,1259.99,1247.08,1256.92,268.0
2017-03-07 19:00:00,1256.33,1256.36,1225.99,1249.07,750.0
2017-03-07 20:00:00,1247.83,1252.38,1244.01,1252.35,319.0
2017-03-07 21:00:00,1252.29,1252.35,1237.07,1243.38,437.0
2017-03-07 22:00:00,1243.38,1249.5,1239.0,1248.36,391.0
2017-03-07 23:00:00,1248.36,1249.0,1230.0,1230.0,510.0
2017-03-08 00:00:00,1230.35,1242.4,1230.0,1237.36,288.0
2017-03-08 01:00:00,1237.36,1241.69,1234.13,1238.41,284.0
2017-03-08 02:00:00,1238.02,1246.0,1238.0,1243.67,305.0
2017-03-08 03:00:00,1242.76,1246.0,1235.71,1237.79,164.0
2017-03-08 04:00:00,1237.79,1240.35,1207.01,1207.72,774.0
2017-03-08 05:00:00,1207.72,1219.26,1163.91,1183.21,2172.0
2017-03-08 06:00:00,1183.69,1199.0,1155.0,1180.82,1240.0
2017-03-08 07:00:00,1181.34,1189.35,1168.54,1168.54,630.0
2017-03-08 08:00:00,1169.0,1188.09,1167.5,1185.39,498.0
2017-03-08 09:00:00,1185.48,1212.49,1177.64,1207.35,386.0
2017-03-08 10:00:00,1207.35,1213.0,1204.81,1212.54,139.0
2017-03-08 11:00:00,1212.26,1225.7,1212.25,1219.43,162.0
2017-03-08 12:00:00,1219.34,1222.34,1204.0,1204.9,296.0
2017-03-08 13:00:00,1204.9,1215.12,1200.99,1203.13,169.0
2017-03-08 14:00:00,1203.14,1213.55,1192.76,1196.89,267.0
2017-03-08 15:00:00,1198.27,1206.39,1183.85,1189.16,306.0
2017-03-08 16:00:00,1189.17,1190.0,1171.0,1181.98,846.0
2017-03-08 17:00:00,1181.68,1194.04,1181.02,1194.03,315.0
2017-03-08 18:00:00,1194.03,1197.51,1166.0,1188.95,907.0
2017-03-08 19:00:00,1188.94,1195.0,1184.69,1187.81,287.0
2017-03-08 20:00:00,1187.62,1189.32,1176.19,1177.85,331.0
2017-03-08 21:00:00,1177.85,1177.85,1155.0,1166.82,884.0
2017-03-08 22:00:00,1166.19,1175.49,1156.27,1164.87,499.0
2017-03-08 23:00:00,1165.49,1169.74,1153.0,1169.74,288.0
2017-03-09 00:00:00,1169.6,1169.6,1128.0,1150.22,846.0
2017-03-09 01:00:00,1150.22,1156.46,1131.11,1133.37,498.0
2017-03-09 02:00:00,1133.38,1154.25,1133.38,1145.99,378.0
2017-03-09 03:00:00,1145.99,1159.0,1144.01,1159.0,378.0
2017-03-09 04:00:00,1158.99,1168.15,1151.5,1157.02,407.0
2017-03-09 05:00:00,1157.01,1164.79,1151.6,1153.27,264.0
2017-03-09 06:00:00,1153.27,1160.0,1149.74,1160.0,196.0
2017-03-09 07:00:00,1160.0,1174.98,1159.95,1174.98,337.0
2017-03-09 08:00:00,1174.98,1174.99,1167.03,1174.99,185.0
2017-03-09 09:00:00,1174.98,1186.61,1174.97,1186.53,223.0
2017-03-09 10:00:00,1186.68,1190.0,1173.25,1180.43,175.0
2017-03-09 11:00:00,1179.07,1179.52,1172.95,1175.39,165.0
2017-03-09 12:00:00,1175.36,1176.67,1162.33,1170.97,156.0
2017-03-09 13:00:00,1171.1,1184.5,1171.1,1184.5,252.0
2017-03-09 14:00:00,1183.88,1184.5,1176.33,1176.53,241.0
2017-03-09 15:00:00,1176.55,1185.0,1175.59,1183.96,287.0
2017-03-09 16:00:00,1183.95,1196.99,1180.39,1190.1,557.0
2017-03-09 17:00:00,1192.22,1209.37,1190.1,1209.37,601.0
2017-03-09 18:00:00,1209.37,1214.95,1165.21,1202.52,1237.0
2017-03-09 19:00:00,1203.38,1204.67,1200.0,1200.34,323.0
2017-03-09 20:00:00,1200.34,1205.5,1198.3,1204.68,323.0
2017-03-09 21:00:00,1204.55,1205.99,1194.94,1205.6,288.0
2017-03-09 22:00:00,1205.6,1208.88,1204.0,1207.07,298.0
2017-03-09 23:00:00,1207.06,1209.66,1198.64,1199.26,301.0
2017-03-10 00:00:00,1198.5,1199.97,1190.97,1197.3,454.0
2017-03-10 01:00:00,1197.3,1207.1,1193.0,1206.1,391.0
2017-03-10 02:00:00,1206.21,1207.1,1204.1,1207.0,328.0
2017-03-10 03:00:00,1207.0,1208.99,1205.88,1207.42,234.0
2017-03-10 04:00:00,1207.44,1207.99,1202.92,1205.83,286.0
2017-03-10 05:00:00,1205.17,1206.49,1201.68,1206.23,246.0
2017-03-10 06:00:00,1205.72,1207.87,1202.09,1204.94,220.0
2017-03-10 07:00:00,1204.94,1207.99,1194.0,1197.59,399.0
2017-03-10 08:00:00,1194.4,1203.07,1190.06,1196.88,283.0
2017-03-10 09:00:00,1195.36,1203.24,1195.04,1198.01,147.0
2017-03-10 10:00:00,1197.64,1207.88,1196.5,1202.0,206.0
2017-03-10 11:00:00,1202.0,1205.89,1197.17,1205.81,226.0
2017-03-10 12:00:00,1205.09,1209.55,1201.7,1205.15,249.0
2017-03-10 13:00:00,1205.15,1215.37,1204.13,1209.74,310.0
2017-03-10 14:00:00,1209.75,1360.0,1190.0,1274.99,3778.0
2017-03-10 15:00:00,1274.99,1295.0,1260.01,1262.25,1518.0
2017-03-10 16:00:00,1262.19,1262.25,1224.32,1239.03,914.0
2017-03-10 17:00:00,1243.49,1266.36,1232.0,1246.72,1274.0
2017-03-10 18:00:00,1251.48,1265.0,1247.69,1261.5,512.0
2017-03-10 19:00:00,1261.49,1261.49,1110.0,1252.96,1295.0
2017-03-10 20:00:00,1252.95,1278.0,1252.95,1272.14,615.0
2017-03-10 21:00:00,1272.99,1294.99,1269.65,1290.01,764.0
2017-03-10 22:00:00,1290.03,1292.97,956.85,1104.25,6364.0
2017-03-10 23:00:00,1104.12,1125.35,1081.0,1089.41,3260.0
2017-03-11 00:00:00,1089.41,1117.77,1060.5,1109.01,1540.0
2017-03-11 01:00:00,1111.92,1135.0,1107.0,1129.24,1166.0
2017-03-11 02:00:00,1129.04,1155.14,1129.0,1153.59,1113.0
2017-03-11 03:00:00,1153.58,1168.99,1131.7,1139.0,919.0
2017-03-11 04:00:00,1139.0,1156.82,1139.0,1150.99,373.0
2017-03-11 05:00:00,1150.99,1166.69,1150.99,1162.19,699.0
2017-03-11 06:00:00,1162.12,1169.98,1153.76,1167.5,297.0
2017-03-11 07:00:00,1167.49,1174.39,1162.8,1174.38,226.0
2017-03-11 08:00:00,1173.96,1199.0,1173.51,1196.86,424.0
2017-03-11 09:00:00,1196.85,1219.0,1181.97,1215.66,618.0
2017-03-11 10:00:00,1213.41,1215.73,1194.6,1198.12,245.0
2017-03-11 11:00:00,1196.88,1204.67,1185.5,1201.99,166.0
2017-03-11 12:00:00,1202.0,1203.68,1195.05,1198.25,132.0
2017-03-11 13:00:00,1198.0,1217.45,1196.31,1199.79,272.0
